"CustomerKey","Quarter","Products","BasketSize","BasketValue"
14511,"2016-04","Gold Investment",115,1289.8581623510008
14516,"2016-04","Gold Investment",99,861.8785175648405
14517,"2016-04","Private Investment",100,713.4024360992665
14521,"2016-04","P+B Investment",2,429.1028522217282
14522,"2016-04","CO Investment",2,555.6279561275837
14525,"2016-04","Gold Investment",86,815.022742924729
14529,"2016-04","Fund Manager+",24,872.0181671074394
14532,"2016-04","Fund Manager+",28,1059.5928338654935
14534,"2016-04","P+B Investment",7,541.3827237110002
14535,"2016-04","P+B Investment",7,792.3304537440291
14536,"2016-04","Fund Manager+",26,1261.6052539630718
14538,"2016-04","Fund Manager+",25,857.2011688413445
14539,"2016-04","Fund Manager+",37,1498.8964607591038
14541,"2016-04","Private Investment",93,1879.6353541197352
14542,"2016-04","Fund Manager+",38,785.347362079677
14543,"2016-04","Private Investment",98,986.4341930665651
14544,"2016-04","Fund Manager+",35,1108.8896798387832
14545,"2016-04","P+B Investment",4,559.7177647347069
14546,"2016-04","P+B Investment",5,433.9658999529338
14547,"2016-04","Gold Investment",120,929.4144656098655
14548,"2016-04","P+B Investment",7,159.69737011348275
14549,"2016-04","P+B Investment",2,448.8401220604322
14550,"2016-04","Fund Manager+",26,1055.6876351376109
14552,"2016-04","Fund Manager+",30,1120.6394217752058
14553,"2016-04","Fund Manager+",28,1519.2231358047675
14554,"2016-04","Fund Manager+",28,709.1202782749389
14557,"2016-04","Fund Manager+",31,745.4269469479914
14558,"2016-04","Fund Manager+",33,1296.1102143473945
14562,"2016-04","Fund Manager+",40,1218.877765348499
14564,"2016-04","Fund Manager+",29,1371.0707358589802
14565,"2016-04","Fund Manager+",42,1596.8155192841436
14568,"2016-04","Fund Manager+",30,1094.7728707350918
14569,"2016-04","Private Investment",96,1600.508520623418
14572,"2016-04","P+B Investment",4,510.4778443037758
14573,"2016-04","P+B Investment",2,399.86307004704975
14574,"2016-04","P+B Investment",6,170.56567189932412
14575,"2016-04","Private Investment",106,1988.826875810134
14576,"2016-04","Private Investment",98,1634.2286072922584
14577,"2016-04","Private Investment",92,1550.287462153427
14579,"2016-04","P+B Investment",2,286.2828350786358
14582,"2016-04","Private Investment",92,1680.5228343988356
14583,"2016-04","Private Investment",93,979.879318294429
14584,"2016-04","Private Investment",98,790.2794131485297
14586,"2016-04","Fund Manager+",20,1570.4417219136762
14587,"2016-04","Fund Manager+",41,1217.277975391938
14589,"2016-04","Fund Manager+",30,1392.3693649064642
14590,"2016-04","Fund Manager+",27,1549.0753315094921
14591,"2016-04","Fund Manager+",44,662.4709135433786
14594,"2016-04","Private Investment",90,1580.5245280865124
14595,"2016-04","Private Investment",93,1995.8798750232652
14597,"2016-04","Private Investment",108,1388.1765659121047
14599,"2016-04","Private Investment",97,1322.9363776763025
14603,"2016-04","Private Investment",99,813.3214053695878
14604,"2016-04","Fund Manager+",24,896.3727295066342
14605,"2016-04","Private Investment",96,1119.3138231558464
14606,"2016-04","Private Investment",104,852.1571501546844
14609,"2016-04","Private Investment",95,1186.2814622550977
14610,"2016-04","Fund Manager+",33,822.5703413126005
14611,"2016-04","Fund Manager+",44,1028.8843707590881
14612,"2016-04","Fund Manager+",39,978.9418188877071
14613,"2016-04","Fund Manager+",30,1491.8394609776346
14615,"2016-04","Fund Manager+",35,1181.27864829233
14617,"2016-04","Fund Manager+",38,894.7390182566209
14621,"2016-04","Fund Manager+",28,749.179052714772
14622,"2016-04","Private Investment",95,968.7216926953296
14624,"2016-04","Private Investment",90,1642.0122562563556
14625,"2016-04","Private Investment",109,871.3532877296525
14626,"2016-04","Private Investment",98,1297.3093653663045
14627,"2016-04","Private Investment",102,1070.4633982439593
14631,"2016-04","Private Investment",93,1738.9486039779324
14633,"2016-04","Private Investment",104,1030.5094201441668
14637,"2016-04","Fund Manager+",28,1167.4749313255993
14638,"2016-04","Private Investment",95,1996.0450286347589
14642,"2016-04","P+B Investment",3,202.87595728134687
14643,"2016-04","P+B Investment",4,465.86355298749515
14645,"2016-04","P+B Investment",1,470.28848970979436
14646,"2016-04","Gold Investment",123,1888.250037063819
14647,"2016-04","Gold Investment",87,1596.0626923996874
14648,"2016-04","Gold Investment",81,2033.5537787404787
14651,"2016-04","Private Investment",97,1603.7653287470148
14652,"2016-04","P+B Investment",3,573.493964063666
14653,"2016-04","Fund Manager+",21,1031.225354067351
14657,"2016-04","Fund Manager+",32,856.9028869840679
14658,"2016-04","Fund Manager+",40,1499.8833959506287
14663,"2016-04","P+B Investment",4,453.86553856563444
14664,"2016-04","P+B Investment",7,693.7694032047455
14665,"2016-04","P+B Investment",6,318.27358010930095
14666,"2016-04","Fund Manager+",24,961.1589489330936
14669,"2016-04","Private Investment",103,1189.695107825801
14670,"2016-04","Private Investment",107,979.0209528016087
14671,"2016-04","Private Investment",105,1381.621974863282
14675,"2016-04","Private Investment",94,1194.878971942088
14677,"2016-04","Fund Manager+",40,1264.858427977414
14678,"2016-04","Fund Manager+",26,898.7997250981723
14682,"2016-04","Fund Manager+",32,1270.8150339289846
14686,"2016-04","Fund Manager+",42,1596.6453266211615
14687,"2016-04","Fund Manager+",43,1319.1296033047297
14689,"2016-04","Private Investment",102,1989.2475175461395
14691,"2016-04","Fund Manager+",39,664.8989519066324
14692,"2016-04","Private Investment",110,1181.1278523220967
14696,"2016-04","Private Investment",91,1856.0365665862962
14697,"2016-04","Private Investment",106,1231.9922296300197
14700,"2016-04","Private Investment",107,813.2786618268157
14705,"2016-04","Private Investment",108,1111.9879310717604
14707,"2016-04","Private Investment",95,1743.1242508584623
14710,"2016-04","CO Investment",6,162.25751216096302
14716,"2016-04","P+B Investment",3,315.37580655088755
14718,"2016-04","Gold Investment",117,880.2626603215942
14721,"2016-04","Gold Investment",100,1157.21429797786
14724,"2016-04","CO Investment",10,393.5800416268005
14725,"2016-04","CO Investment",7,119.89743538282502
14727,"2016-04","CO Investment",7,86.154910932575
14730,"2016-04","Private Investment",91,1729.5778162985546
14731,"2016-04","CO Investment",6,471.22864647031344
14732,"2016-04","Gold Investment",103,1004.9324773306114
14734,"2016-04","CO Investment",6,83.31909887043642
14736,"2016-04","P+B Investment",6,452.29728628792304
14741,"2016-04","P+B Investment",3,523.93164899812
14742,"2016-04","CO Investment",11,194.3104155688187
14743,"2016-04","CO Investment",11,146.1059047664281
14744,"2016-04","P+B Investment",3,178.74955106016046
14747,"2016-04","P+B Investment",6,789.916782426638
14749,"2016-04","P+B Investment",8,616.8958508472881
14750,"2016-04","P+B Investment",1,694.9661487924496
14751,"2016-04","P+B Investment",2,232.71272180080473
14753,"2016-04","P+B Investment",6,608.7221145441091
14754,"2016-04","Fund Manager+",24,1152.2653245508927
14757,"2016-04","Fund Manager+",35,1534.659466633526
14759,"2016-04","Private Investment",100,1583.101511723704
14760,"2016-04","Private Investment",96,1219.7042721068701
14763,"2016-04","Private Investment",107,787.6638218425182
14766,"2016-04","CO Investment",11,223.72560529403006
14768,"2016-04","P+B Investment",7,393.55962730364405
14769,"2016-04","P+B Investment",2,225.9589829568353
14772,"2016-04","P+B Investment",6,339.43967390549915
14774,"2016-04","P+B Investment",2,769.1466590395944
14779,"2016-04","P+B Investment",4,631.1760249837535
14780,"2016-04","P+B Investment",6,241.03510934697056
14781,"2016-04","P+B Investment",4,486.8240966852063
14785,"2016-04","P+B Investment",4,417.505499113914
14786,"2016-04","P+B Investment",6,479.5008865837898
14787,"2016-04","P+B Investment",7,552.5435259352957
14791,"2016-04","P+B Investment",6,375.73337439797365
14792,"2016-04","Fund Manager+",43,1363.4661253180852
14794,"2016-04","Fund Manager+",26,1376.2217944357621
14796,"2016-04","Fund Manager+",38,1290.665904850358
14797,"2016-04","Fund Manager+",34,907.5187038101787
14799,"2016-04","P+B Investment",6,414.56799170803197
14800,"2016-04","P+B Investment",2,464.67472754409994
14801,"2016-04","CO Investment",3,581.5215261369027
14803,"2016-04","P+B Investment",5,640.2513334266453
14805,"2016-04","P+B Investment",3,771.2338902061745
14806,"2016-04","Private Investment",108,1642.5006267859108
14809,"2016-04","Private Investment",95,816.6376485171045
14811,"2016-04","Gold Investment",119,910.5821262599056
14812,"2016-04","Private Investment",107,1155.0234890780039
14815,"2016-04","Private Investment",107,1183.275377435117
14818,"2016-04","Private Investment",106,1376.5296919035586
14822,"2016-04","Private Investment",98,765.6697627046708
14823,"2016-04","Gold Investment",101,1510.4558527318368
14824,"2016-04","Private Investment",111,1434.9655519049315
14825,"2016-04","Gold Investment",112,1180.7524430653039
14827,"2016-04","CO Investment",12,454.8768819455459
14828,"2016-04","CO Investment",10,562.9827205358754
14829,"2016-04","CO Investment",4,95.65066797796919
14832,"2016-04","CO Investment",1,520.5852228041908
14833,"2016-04","Private Investment",94,1703.9445625743263
14835,"2016-04","Private Investment",108,1211.134745752905
14837,"2016-04","Private Investment",108,1738.7952105904021
14840,"2016-04","Private Investment",98,1505.7321141250186
14843,"2016-04","Private Investment",97,1239.0204537675531
14844,"2016-04","P+B Investment",4,498.7887030414489
14845,"2016-04","P+B Investment",5,160.88542875737915
14847,"2016-04","P+B Investment",5,184.15562699752036
14848,"2016-04","P+B Investment",3,429.69891250255813
14850,"2016-04","P+B Investment",7,628.8473203472606
14851,"2016-04","P+B Investment",7,733.6221953055824
14853,"2016-04","Private Investment",98,921.2011595299276
14855,"2016-04","P+B Investment",2,237.05787212062276
14858,"2016-04","P+B Investment",7,400.5645911509959
14860,"2016-04","P+B Investment",5,435.22554088720864
14867,"2016-04","P+B Investment",8,596.5886340735256
14871,"2016-04","CO Investment",5,245.866379947224
14875,"2016-04","CO Investment",7,221.3888618996099
14878,"2016-04","Gold Investment",105,1416.748377127899
14879,"2016-04","CO Investment",13,195.40151021237892
14881,"2016-04","CO Investment",7,544.1223551352339
14887,"2016-04","Gold Investment",94,2196.6075346470934
14889,"2016-04","P+B Investment",2,607.6427596040965
14891,"2016-04","P+B Investment",3,649.2899631976836
14893,"2016-04","P+B Investment",5,200.16673112862685
14894,"2016-04","P+B Investment",5,665.6050430380327
14897,"2016-04","P+B Investment",3,309.32439138424786
14898,"2016-04","P+B Investment",2,236.90657639418825
14899,"2016-04","Fund Manager+",21,923.5625018976959
14900,"2016-04","P+B Investment",6,396.08200010959047
14901,"2016-04","P+B Investment",4,583.6208628573759
14902,"2016-04","Private Investment",100,867.0219168514564
14906,"2017-01","Private Investment",96,871.3196914538144
14910,"2017-01","CO Investment",9,223.55129693268302
14914,"2017-01","Gold Investment",103,2140.415389420635
14915,"2017-01","Gold Investment",99,846.7326720706886
14916,"2017-01","P+B Investment",5,499.1343719859072
14917,"2017-01","P+B Investment",4,570.5048374761672
14921,"2017-01","P+B Investment",4,721.4063809093212
14923,"2017-01","P+B Investment",8,164.05948986448732
14924,"2017-01","P+B Investment",3,464.32792459935047
14930,"2017-01","P+B Investment",6,247.47816624025248
14931,"2017-01","P+B Investment",1,681.8694264028279
14935,"2017-01","P+B Investment",8,672.5075296483318
14939,"2017-01","Fund Manager+",40,1018.1954236171963
14942,"2017-01","Fund Manager+",40,680.9061217462177
14943,"2017-01","P+B Investment",5,421.96159539430204
14945,"2017-01","P+B Investment",7,754.2814229445672
14946,"2017-01","Private Investment",98,1929.6727305562852
14947,"2017-01","Private Investment",109,1443.7404988804433
14949,"2017-01","Fund Manager+",40,1202.783903854319
14950,"2017-01","P+B Investment",7,792.4208339959023
14951,"2017-01","Private Investment",108,1024.0624507737055
14953,"2017-01","CO Investment",11,292.35671825529516
14954,"2017-01","Gold Investment",93,1434.0855160065507
14956,"2017-01","Private Investment",101,1785.8259300474767
14957,"2017-01","Gold Investment",108,1186.5202564503722
14958,"2017-01","Private Investment",100,1002.8930450386238
14960,"2017-01","CO Investment",13,494.8636772761883
14961,"2017-01","CO Investment",11,536.9749805143506
14966,"2017-01","Gold Investment",102,1437.770862330125
14967,"2017-01","Private Investment",100,728.7049495867099
14968,"2017-01","CO Investment",5,534.7262904099462
14970,"2017-01","CO Investment",9,304.1360891754904
14972,"2017-01","Gold Investment",102,1989.9197820542631
14975,"2017-01","P+B Investment",3,540.7374827565526
14977,"2017-01","Private Investment",104,707.0251924140373
14978,"2017-01","Private Investment",99,915.3834159393888
14979,"2017-01","Private Investment",94,1541.078362028411
14980,"2017-01","P+B Investment",6,436.7913594746747
14982,"2017-01","Private Investment",98,1546.6968080294805
14983,"2017-01","Gold Investment",119,1132.3866014498299
14984,"2017-01","P+B Investment",5,199.73193147737237
14985,"2017-01","P+B Investment",7,339.71529157772557
14990,"2017-01","P+B Investment",3,366.0235016408226
14991,"2017-01","P+B Investment",6,755.3989503476067
14994,"2017-01","P+B Investment",6,520.2054646424001
14997,"2017-01","P+B Investment",5,659.1388621225726
14999,"2017-01","Gold Investment",117,1643.1324741115113
15002,"2017-01","Gold Investment",118,2173.434502617923
15004,"2017-01","CO Investment",0,579.7959659731195
15007,"2017-01","P+B Investment",4,377.757415606158
15008,"2017-01","P+B Investment",5,706.3189825000858
15009,"2017-01","CO Investment",3,241.28665732701938
15011,"2017-01","P+B Investment",4,684.2712472396562
15013,"2017-01","P+B Investment",2,339.9694443672731
15014,"2017-01","P+B Investment",5,754.4629542026901
15015,"2017-01","P+B Investment",7,522.9755535872944
15016,"2017-01","P+B Investment",8,469.7593477833694
15017,"2017-01","P+B Investment",3,673.1625950282145
15019,"2017-01","P+B Investment",2,516.1083228618677
15020,"2017-01","Gold Investment",121,1115.5588502116152
15022,"2017-01","P+B Investment",2,369.3583416635953
15025,"2017-01","P+B Investment",2,397.4788545351947
15026,"2017-01","P+B Investment",2,553.8365275410216
15028,"2017-01","P+B Investment",2,221.93262174570418
15032,"2017-01","Gold Investment",115,1801.1311202688385
15033,"2017-01","Gold Investment",118,878.3640014991881
15034,"2017-01","Gold Investment",108,1661.972881054107
15036,"2017-01","Private Investment",99,936.2337765471648
15041,"2017-01","Gold Investment",82,1689.4393608727453
15042,"2017-01","Gold Investment",100,1644.6685902259717
